LastName,Percentage
Carney,0.011103%
Crane,0.011103%
Chew,0.011103%
Kaye,0.011103%
Lyon,0.011103%
Wiseman,0.011103%
Richter,0.010955%
Underwood,0.010955%
Neal,0.010955%
Gates,0.010955%
Global,0.010955%
Schulz,0.010955%
Fung,0.010955%
Higgs,0.010955%
Hetherington,0.010955%
House,0.010955%
Hargreaves,0.010955%
Hoare,0.010955%
Jacobson,0.010955%
Cumming,0.010955%
Cronin,0.010955%
Bauer,0.010955%
Keane,0.010955%
Kong,0.010955%
Luu,0.010955%
Leahy,0.010955%
New,0.010807%
Neville,0.010807%
Gillies,0.010807%
Stein,0.010807%
Attard,0.010807%
Ferris,0.010807%
Oakley,0.010807%
Head,0.010807%
Hossain,0.010807%
Mack,0.010807%
Downes,0.010807%
Elias,0.010807%
Keys,0.010807%
Kruger,0.010807%
Lester,0.010807%
Parnell,0.010807%
Pryor,0.010807%
Rudd,0.010659%
Rowley,0.010659%
Tech,0.010659%
Simmonds,0.010659%
Foo,0.010659%
O-rourke,0.010659%
Operations,0.010659%
Mrs,0.010659%
Childs,0.010659%
Calvert,0.010659%
Clancy,0.010659%
Close,0.010659%
Doran,0.010659%
Brookes,0.010659%
Bradford,0.010659%
Pinto,0.010659%
Peng,0.010659%
Redmond,0.010511%
Naylor,0.010511%
Nugent,0.010511%
Trinh,0.010511%
Slade,0.010511%
Spicer,0.010511%
Ainsworth,0.010511%
Firth,0.010511%
Fu,0.010511%
Osborn,0.010511%
Harman,0.010511%
Mcmanus,0.010511%
Mcgill,0.010511%
Chand,0.010511%
Deane,0.010511%
Xiao,0.010511%
Elliot,0.010511%
Bush,0.010511%
Lawton,0.010511%
Papas,0.010511%
Press,0.010511%
Whiting,0.010511%
Wild,0.010511%
Wheatley,0.010511%
Ryder,0.010363%
Robbins,0.010363%
Galvin,0.010363%
Tierney,0.010363%
Shearer,0.010363%
Oates,0.010363%
O-hara,0.010363%
Hook,0.010363%
Moody,0.010363%
Mckeown,0.010363%
