LastName,Percentage
Simeunovic,0.017650%
Sukic,0.017650%
Stanonik,0.017650%
Sabjan,0.017650%
Silc,0.017650%
Sok,0.017650%
Studio,0.017650%
Sribar,0.017650%
Salkic,0.017650%
Stojanovski,0.017650%
Skapin,0.017650%
Strelec,0.017650%
Sepec,0.017650%
Srebrnic,0.017650%
Saputra,0.017650%
Sovinc,0.017650%
Sikman,0.017650%
Suklje,0.017650%
Skrjanec,0.017650%
Arko,0.017650%
Abraham,0.017650%
Ahacic,0.017650%
Avsic,0.017650%
Aljaz,0.017650%
Andjelkovic,0.017650%
Alenka,0.017650%
Antolin,0.017650%
Aljancic,0.017650%
Alagic,0.017650%
Arnus,0.017650%
Andrej,0.017650%
Andreja,0.017650%
Finzgar,0.017650%
Fatur,0.017650%
Fantini,0.017650%
Fidersek,0.017650%
Florjanc,0.017650%
Fabbro,0.017650%
Fojkar,0.017650%
Fekete,0.017650%
Fuzir,0.017650%
Faust,0.017650%
Fontana,0.017650%
Flis,0.017650%
Flisar,0.017650%
Forstneric,0.017650%
